0,6.6573,6.5012,7.1534,7.323,7.3018,6.6079,7.5034,7.2082,6.9321,7.616,6.6675,6.7712,7.3026,7.0939,7.8662,7.4808,7.6211,7.7782,7.87,7.4994,7.5089,7.6546,6.848,6.7216,6.7944,7.597,7.8997
20,6.6095,6.4585,7.1142,7.2948,7.2552,6.5611,7.4783,7.1785,6.8838,7.5905,6.6303,6.7184,7.2601,7.0508,7.8268,7.4367,7.5912,7.7494,7.8414,7.4621,7.4835,7.6213,6.8052,6.6946,6.7484,7.5683,7.8558
40,6.5697,6.4208,7.0789,7.2699,7.2172,6.5214,7.456,7.1537,6.8419,7.5679,6.5968,6.6711,7.2254,7.0125,7.7921,7.3963,7.5641,7.7238,7.8174,7.431,7.4606,7.5916,6.7665,6.6713,6.7081,7.5437,7.8171
60,6.5335,6.3859,7.0473,7.2468,7.183,6.4858,7.4355,7.1314,6.8033,7.5468,6.5661,6.628,7.1957,6.9778,7.7605,7.3592,7.54,7.701,7.7957,7.4027,7.439,7.5647,6.7301,6.6498,6.671,7.5222,7.7819
80,6.4986,6.3534,7.0158,7.2246,7.152,6.4525,7.4163,7.1102,6.767,7.5269,6.5372,6.5871,7.1684,6.9449,7.7308,7.3244,7.5178,7.6794,7.7762,7.3764,7.4186,7.5396,6.696,6.6292,6.6359,7.5029,7.7484
100,6.4658,6.3224,6.9861,7.2031,7.1226,6.4201,7.3981,7.0902,6.7321,7.5077,6.5092,6.5476,7.1405,6.914,7.7032,7.2909,7.497,7.6587,7.7569,7.3514,7.3992,7.5161,6.6629,6.6092,6.6019,7.485,7.716
120,6.4348,6.2925,6.9582,7.1825,7.0945,6.388,7.3804,7.0712,6.6968,7.4891,6.4822,6.5094,7.1127,6.8846,7.677,7.2586,7.4767,7.6386,7.7381,7.3279,7.3802,7.4939,6.6312,6.5894,6.5669,7.4672,7.6847
140,6.4048,6.2635,6.9318,7.1629,7.0668,6.3566,7.3633,7.0527,6.6627,7.4709,6.4562,6.4722,7.0863,6.8558,7.6522,7.2272,7.4565,7.6194,7.7198,7.3049,7.3616,7.4726,6.6002,6.5704,6.5331,7.4504,7.6545
160,6.3756,6.2351,6.9056,7.144,7.0391,6.3263,7.3463,7.0335,6.63,7.453,6.4309,6.4357,7.061,6.8271,7.6282,7.1963,7.4367,7.6,7.7024,7.2819,7.3439,7.4521,6.5699,6.552,6.5002,7.435,7.625
180,6.3471,6.2071,6.8802,7.1253,7.0111,6.297,7.3298,7.014,6.5977,7.4354,6.406,6.3998,7.0366,6.7994,7.6044,7.1659,7.4178,7.5808,7.6855,7.2594,7.3269,7.4321,6.5399,6.5341,6.4689,7.4204,7.5962
200,6.3194,6.1792,6.8551,7.1071,6.984,6.268,7.3137,6.9948,6.5656,7.4184,6.3813,6.3645,7.0122,6.7724,7.5812,7.1361,7.3974,7.5627,7.6688,7.2373,7.3103,7.4126,6.51,6.5159,6.438,7.4066,7.5682
220,6.2919,6.1514,6.8303,7.0893,6.9578,6.2393,7.2979,6.976,6.5334,7.402,6.3568,6.3294,6.9877,6.7456,7.5585,7.1067,7.3773,7.5454,7.6526,7.2152,7.2938,7.3933,6.4805,6.4983,6.4065,7.3924,7.5406
240,6.264,6.1238,6.8041,7.0719,6.9323,6.2111,7.2822,6.9585,6.5017,7.3864,6.3322,6.2945,6.963,6.7192,7.5364,7.0773,7.3576,7.5279,7.6373,7.1938,7.2775,7.3742,6.4515,6.4808,6.3758,7.3774,7.5134
260,6.2358,6.0967,6.7786,7.0548,6.9069,6.1829,7.2672,6.9416,6.4703,7.3715,6.308,6.2598,6.9381,6.693,7.5144,7.0483,7.3389,7.5095,7.6228,7.1731,7.2612,7.3551,6.4229,6.4641,6.3457,7.3622,7.4866
280,6.2079,6.0696,6.7537,7.0376,6.8818,6.155,7.2524,6.9255,6.4394,7.3569,6.2837,6.2256,6.913,6.6671,7.4929,7.0194,7.3196,7.4915,7.6081,7.1529,7.245,7.336,6.3947,6.4477,6.3156,7.3471,7.4602
300,6.1801,6.0408,6.7282,7.0205,6.8569,6.1274,7.2376,6.9097,6.4081,7.3422,6.2596,6.1919,6.8887,6.6411,7.4715,6.991,7.3015,7.4738,7.5923,7.133,7.2289,7.3171,6.3666,6.4312,6.2854,7.3325,7.4338
320,6.1522,6.0123,6.7016,7.0036,6.8317,6.1,7.2226,6.8937,6.3761,7.3274,6.236,6.1585,6.8652,6.6151,7.4502,6.9625,7.2839,7.4562,7.5764,7.113,7.2131,7.2982,6.3384,6.4148,6.2551,7.3186,7.4072
340,6.1244,5.9851,6.6745,6.9871,6.8065,6.0731,7.2076,6.8774,6.3437,7.3126,6.2125,6.1258,6.8419,6.5893,7.4289,6.9341,7.2665,7.4383,7.5604,7.0926,7.1974,7.2798,6.3105,6.3984,6.2246,7.3048,7.3807
