0,6.6573,6.5012,7.1534,7.323,7.3018,6.6079,7.5034,7.2082,6.9321,7.616,6.6675,6.7712,7.3026,7.0939,7.8662,7.4808,7.6211,7.7782,7.87,7.4994,7.5089,7.6546,6.848,6.7216,6.7944,7.597,7.8997
100,6.6124,6.4488,7.1079,7.2974,7.2626,6.5591,7.4806,7.1833,6.8732,7.5917,6.6188,6.709,7.263,7.0445,7.8324,7.4237,7.5913,7.7478,7.8491,7.4672,7.4848,7.6211,6.7948,6.6958,6.7287,7.5715,7.8491
200,6.5761,6.4055,7.0683,7.2761,7.2277,6.516,7.4617,7.1578,6.8193,7.568,6.5792,6.6537,7.2285,7.0031,7.8069,7.3738,7.5675,7.7201,7.8255,7.4396,7.465,7.598,6.7479,6.6737,6.6732,7.5563,7.8041
300,6.5425,6.3589,7.0272,7.2562,7.1935,6.4723,7.4455,7.1376,6.7677,7.5513,6.5404,6.6014,7.1967,6.9632,7.7831,7.3253,7.5383,7.697,7.8062,7.4126,7.4463,7.5736,6.7033,6.652,6.6212,7.541,7.7631
400,6.51,6.3187,6.9917,7.2363,7.1646,6.4348,7.4277,7.118,6.7217,7.5338,6.5022,6.5489,7.165,6.926,7.7617,7.2791,7.5189,7.6733,7.783,7.3905,7.4275,7.5524,6.6586,6.6314,6.5644,7.5226,7.7237
500,6.4795,6.2785,6.9526,7.2177,7.1324,6.3982,7.4121,7.0997,6.6699,7.5151,6.465,6.496,7.1342,6.8904,7.7408,7.2318,7.4968,7.6493,7.7689,7.3669,7.4099,7.5335,6.6139,6.6121,6.5121,7.5052,7.6823
600,6.4484,6.2358,6.9157,7.1994,7.1048,6.3583,7.3942,7.078,6.6196,7.4982,6.4268,6.4425,7.1066,6.852,7.7198,7.1854,7.4727,7.6246,7.7539,7.3441,7.3909,7.5114,6.5703,6.5918,6.4578,7.4925,7.6419
700,6.4173,6.1927,6.8753,7.1815,7.0725,6.3226,7.3777,7.0598,6.5737,7.4801,6.3886,6.3906,7.077,6.8161,7.6992,7.1392,7.4527,7.6045,7.7369,7.3221,7.3739,7.4934,6.5263,6.5742,6.3994,7.4755,7.6027
800,6.3888,6.1528,6.838,7.1637,7.0428,6.2839,7.3611,7.04,6.5201,7.464,6.3529,6.3422,7.0513,6.7804,7.6789,7.0927,7.4295,7.5828,7.7211,7.3005,7.3554,7.4729,6.4821,6.5533,6.3485,7.4624,7.5628
900,6.3565,6.1088,6.8019,7.1471,7.0138,6.2446,7.3449,7.0236,6.4697,7.446,6.3146,6.294,7.0178,6.7412,7.6594,7.0453,7.4089,7.5565,7.7052,7.2802,7.3379,7.4549,6.4377,6.5364,6.2963,7.4466,7.522
