520,5.0934,5.1239,5.8234,6.3392,5.8016,5.0856,6.6345,6.2332,5.301,6.7472,5.4515,5.0972,5.9578,5.7063,6.5536,5.9848,6.5998,6.818,6.9308,6.3012,6.6015,6.5712,5.3785,5.7916,5.2422,6.7027,6.4626
540,5.0373,5.0776,5.7732,6.3065,5.7446,5.0309,6.6059,6.2002,5.2429,6.7184,5.4106,5.0429,5.9078,5.6575,6.5082,5.9322,6.5644,6.7852,6.8991,6.2605,6.5716,6.5356,5.3277,5.7603,5.1855,6.6729,6.4095
560,4.9817,5.0314,5.7226,6.274,5.6871,4.9772,6.5775,6.1671,5.184,6.6897,5.3705,4.9886,5.8574,5.6097,6.4625,5.8804,6.5292,6.7526,6.8679,6.2189,6.5419,6.5001,5.2775,5.7291,5.1286,6.643,6.3563
580,4.9272,4.9854,5.6712,6.2415,5.6291,4.9244,6.549,6.1339,5.1254,6.6609,5.3307,4.9345,5.8066,5.5629,6.4162,5.8289,6.4934,6.7202,6.8368,6.1767,6.5123,6.4645,5.2279,5.698,5.0722,6.6131,6.303
600,4.8735,4.9397,5.6193,6.2092,5.5704,4.8722,6.5207,6.1011,5.067,6.6322,5.2913,4.8806,5.755,5.5167,6.3693,5.7776,6.4584,6.6877,6.8049,6.1345,6.4828,6.429,5.1786,5.6671,5.0167,6.5834,6.2491
620,4.82,4.8946,5.568,6.1768,5.5117,4.8203,6.4924,6.0685,5.0082,6.6034,5.2521,4.8268,5.7029,5.4711,6.3229,5.7265,6.4237,6.6548,6.7727,6.0925,6.4532,6.3934,5.1294,5.6361,4.9626,6.5539,6.195
640,4.7664,4.8498,5.5168,6.1443,5.453,4.7688,6.4643,6.0357,4.9497,6.5748,5.2132,4.7734,5.6503,5.4262,6.276,5.6754,6.3887,6.6215,6.7408,6.0508,6.4238,6.3575,5.0802,5.6053,4.9087,6.5244,6.1404
660,4.7136,4.8048,5.4652,6.1118,5.3945,4.7175,6.4365,6.003,4.8915,6.5464,5.1746,4.7205,5.5974,5.3817,6.2289,5.6244,6.3534,6.5884,6.7089,6.0087,6.3945,6.3215,5.0309,5.5746,4.8543,6.4949,6.086
680,4.6612,4.7599,5.414,6.0794,5.3353,4.6662,6.4087,5.9702,4.8335,6.518,5.1363,4.6673,5.5443,5.3372,6.181,5.5732,6.3177,6.5552,6.6765,5.9664,6.3651,6.2854,4.982,5.544,4.7996,6.4651,6.0316
700,4.6091,4.715,5.363,6.0469,5.2755,4.6147,6.3809,5.9374,4.7753,6.4897,5.098,4.615,5.4903,5.2927,6.1325,5.5219,6.2816,6.5221,6.6436,5.9237,6.3358,6.2496,4.9332,5.5133,4.7453,6.4352,5.9773
720,4.5573,4.6698,5.312,6.0143,5.2157,4.5628,6.3532,5.9046,4.7176,6.4616,5.0597,4.5628,5.4361,5.2479,6.0836,5.4703,6.2455,6.4887,6.611,5.8808,6.3065,6.2138,4.8842,5.4828,4.6911,6.4057,5.9232
740,4.5052,4.6249,5.2607,5.9818,5.1554,4.511,6.3256,5.8715,4.6603,6.4333,5.0214,4.5111,5.382,5.2029,6.0347,5.4188,6.2097,6.4546,6.5788,5.8378,6.2772,6.1779,4.8352,5.4521,4.6377,6.3761,5.8692
760,4.4534,4.5802,5.209,5.9492,5.0946,4.4597,6.2979,5.8383,4.603,6.4048,4.9834,4.4596,5.3275,5.158,5.9858,5.3671,6.1738,6.4197,6.5467,5.7942,6.2478,6.1419,4.7865,5.4213,4.5848,6.3464,5.8154
780,4.4015,4.5357,5.1569,5.9166,5.0331,4.4086,6.2701,5.8051,4.5456,6.3764,4.9452,4.4082,5.2733,5.1133,5.937,5.3155,6.1378,6.3855,6.5144,5.7505,6.2183,6.1056,4.7375,5.3908,4.5312,6.3165,5.7621
800,4.3495,4.4914,5.1044,5.8841,4.9712,4.3578,6.2425,5.7721,4.4884,6.348,4.9069,4.3565,5.2198,5.0688,5.8885,5.2637,6.1018,6.3518,6.482,5.7064,6.1889,6.0693,4.6886,5.3604,4.4769,6.2863,5.7092
820,4.2978,4.4471,5.052,5.8515,4.9093,4.3075,6.215,5.7391,4.4309,6.3198,4.8685,4.3053,5.1663,5.0245,5.8407,5.2118,6.0656,6.3183,6.4495,5.6621,6.1595,6.0327,4.6399,5.3299,4.4223,6.2556,5.6566
840,4.2462,4.4029,4.9998,5.8189,4.8475,4.2571,6.1873,5.7058,4.3736,6.2916,4.8304,4.2538,5.1122,4.9803,5.794,5.1601,6.0292,6.2848,6.4167,5.6178,6.13,5.996,4.5914,5.2995,4.3681,6.2249,5.6037
860,4.1947,4.3588,4.9476,5.786,4.7854,4.2064,6.1596,5.6726,4.3169,6.2636,4.7923,4.2024,5.0579,4.9364,5.7482,5.1082,5.9925,6.2516,6.3831,5.573,6.1005,5.9593,4.5429,5.2689,4.3145,6.1945,5.5511
880,4.1436,4.3141,4.8951,5.7532,4.7234,4.1554,6.1317,5.6393,4.2601,6.2356,4.7545,4.1511,5.0034,4.8926,5.703,5.0562,5.9559,6.2184,6.3493,5.5278,6.071,5.9225,4.4943,5.2379,4.2614,6.1644,5.4986
900,4.0926,4.2691,4.8425,5.7201,4.6616,4.1039,6.1039,5.6061,4.2032,6.2077,4.7167,4.0997,4.9487,4.8489,5.6582,5.0041,5.9187,6.1848,6.3157,5.4824,6.0415,5.8855,4.4457,5.2071,4.2083,6.1344,5.4461
920,4.0417,4.2247,4.7901,5.6871,4.6003,4.0527,6.0761,5.5727,4.1469,6.1798,4.6791,4.0479,4.8943,4.8052,5.614,4.9521,5.8816,6.1512,6.2823,5.4367,6.012,5.8482,4.3975,5.1762,4.1557,6.1044,5.3935
940,3.991,4.1806,4.7374,5.6538,4.5398,4.0018,6.0482,5.5392,4.0911,6.1517,4.6415,3.9959,4.8402,4.7613,5.5696,4.9004,5.8445,6.1174,6.2487,5.3912,5.9826,5.8108,4.349,5.1454,4.1036,6.0746,5.3412
960,3.9403,4.1369,4.6842,5.6207,4.4797,3.951,6.0205,5.5057,4.0355,6.1233,4.6043,3.9439,4.7863,4.7173,5.5258,4.8486,5.8066,6.0835,6.2148,5.3456,5.953,5.7732,4.3006,5.1146,4.0522,6.0446,5.2886
980,3.8899,4.0931,4.6309,5.5875,4.4207,3.9008,5.9928,5.472,3.9799,6.0949,4.5671,3.8923,4.7323,4.6733,5.4824,4.797,5.7686,6.0494,6.1803,5.2996,5.9234,5.7353,4.2523,5.0837,4.0016,6.0138,5.2361
1000,3.8397,4.0497,4.578,5.5543,4.3619,3.8505,5.9649,5.4383,3.9244,6.0664,4.5301,3.8407,4.6775,4.6294,5.4395,4.7457,5.7309,6.015,6.1459,5.2539,5.8939,5.6972,4.2042,5.0528,3.9517,5.9829,5.1835
1020,3.7895,4.0063,4.5263,5.5211,4.3034,3.8006,5.937,5.4046,3.8689,6.0379,4.4933,3.7894,4.6231,4.5858,5.3969,4.6946,5.6936,5.98,6.1117,5.2081,5.8641,5.6591,4.1563,5.022,3.9026,5.9521,5.1309
1040,3.7391,3.9628,4.475,5.4881,4.2452,3.751,5.9091,5.3707,3.8133,6.0096,4.4566,3.738,4.5696,4.5424,5.3549,4.6438,5.6565,5.9449,6.0774,5.1621,5.8343,5.6207,4.1088,4.9911,3.8543,5.9216,5.0782
1060,3.6893,3.9189,4.4245,5.4552,4.1878,3.7019,5.8812,5.3365,3.7571,5.9812,4.4201,3.6871,4.5169,4.4991,5.3135,4.5932,5.6192,5.9098,6.0433,5.1162,5.8044,5.5821,4.0617,4.9601,3.8069,5.8913,5.0256
1080,3.6402,3.8751,4.3741,5.422,4.1308,3.6531,5.8533,5.3024,3.7015,5.9528,4.3837,3.6363,4.4647,4.456,5.2719,4.543,5.5814,5.8743,6.0089,5.0709,5.7745,5.5433,4.0149,4.9291,3.7601,5.8607,4.973
1100,3.5914,3.8315,4.324,5.3888,4.0745,3.6045,5.8252,5.2681,3.6468,5.9241,4.3475,3.5857,4.4129,4.4131,5.2311,4.4931,5.5437,5.839,5.9742,5.0261,5.7446,5.5046,3.9685,4.8979,3.7141,5.8297,4.9205
1120,3.5435,3.7882,4.2741,5.3557,4.0183,3.5567,5.7972,5.2338,3.593,5.8954,4.3113,3.5354,4.3612,4.37,5.1902,4.4432,5.5056,5.8039,5.9396,4.9821,5.7145,5.4658,3.9222,4.8668,3.6692,5.7984,4.8683
1140,3.496,3.7454,4.2245,5.3226,3.9625,3.5094,5.7691,5.1993,3.5412,5.8666,4.2752,3.4853,4.3097,4.327,5.1499,4.3934,5.4673,5.7691,5.9049,4.9384,5.6844,5.427,3.8761,4.8358,3.6254,5.767,4.8159
1160,3.4489,3.7028,4.1755,5.2897,3.9069,3.4624,5.7409,5.1649,3.491,5.8377,4.2393,3.4353,4.2584,4.2844,5.1096,4.3441,5.4288,5.7341,5.8696,4.8951,5.6543,5.3884,3.8307,4.805,3.5822,5.7356,4.764
1180,3.4023,3.6604,4.1269,5.2568,3.8512,3.416,5.7126,5.1305,3.4418,5.8087,4.2035,3.3851,4.2074,4.2415,5.0696,4.2951,5.3905,5.6992,5.8338,4.8519,5.6243,5.3498,3.7854,4.7743,3.5394,5.704,4.7118
1200,3.3555,3.6187,4.0788,5.2243,3.7955,3.3697,5.6841,5.0958,3.3937,5.7795,4.1676,3.3349,4.1568,4.1989,5.03,4.2461,5.3523,5.6641,5.7985,4.809,5.5941,5.3107,3.7405,4.7436,3.4971,5.6725,4.6603
1220,3.3088,3.5775,4.0308,5.1921,3.7393,3.3234,5.6554,5.0605,3.3456,5.7503,4.1314,3.2846,4.1069,4.1565,4.9908,4.1973,5.3139,5.6287,5.7633,4.7661,5.5639,5.2714,3.6958,4.7132,3.4549,5.6412,4.6088
1240,3.2626,3.5367,3.9832,5.1602,3.6831,3.2777,5.6267,5.0253,3.2983,5.7211,4.0952,3.2337,4.0575,4.1139,4.9516,4.1481,5.2751,5.593,5.7278,4.7233,5.5337,5.2321,3.6514,4.6829,3.4128,5.6098,4.5578
1260,3.217,3.496,3.9358,5.1291,3.6271,3.2322,5.5981,4.9902,3.2517,5.6918,4.059,3.1828,4.0087,4.0718,4.9124,4.0989,5.2365,5.5574,5.6923,4.6805,5.5035,5.1929,3.6071,4.6526,3.3712,5.5783,4.5072
1280,3.1719,3.4556,3.8885,5.0986,3.5713,3.1867,5.5694,4.9547,3.2055,5.6627,4.023,3.1315,3.9602,4.0299,4.8734,4.0498,5.1977,5.5218,5.6568,4.638,5.4734,5.1537,3.5628,4.6227,3.3293,5.547,4.457
1300,3.1267,3.4155,3.8417,5.0685,3.5163,3.1412,5.5406,4.9194,3.1598,5.6333,3.9871,3.08,3.9121,3.9879,4.8344,4.0009,5.1586,5.4865,5.6211,4.5956,5.4432,5.1147,3.5187,4.5933,3.2878,5.5155,4.407
1320,3.0813,3.3761,3.7953,5.0387,3.4627,3.0958,5.5118,4.8843,3.115,5.6037,3.9513,3.0282,3.8641,3.9463,4.7956,3.9517,5.1193,5.4512,5.585,4.5534,5.4131,5.076,3.4749,4.5642,3.2469,5.4838,4.3569
1340,3.0358,3.3365,3.7489,5.0091,3.4111,3.051,5.4831,4.8489,3.0708,5.5741,3.9162,2.9765,3.8159,3.905,4.7569,3.9023,5.0799,5.4157,5.5486,4.5112,5.3831,5.0377,3.431,4.5355,3.2059,5.4519,4.3071
1360,2.9907,3.2971,3.7028,4.9797,3.3617,3.0064,5.4542,4.8134,3.0273,5.5445,3.881,2.9246,3.7679,3.864,4.718,3.8536,5.0406,5.38,5.5122,4.469,5.353,5,3.3873,4.5072,3.1654,5.4196,4.2573
1380,2.9461,3.2575,3.6572,4.9508,3.3137,2.9623,5.4254,4.7777,2.9844,5.5147,3.846,2.8731,3.7194,3.8235,4.6793,3.8046,5.0014,5.3441,5.4759,4.4269,5.3231,4.9628,3.3437,4.4789,3.1247,5.3871,4.2075
1400,2.9023,3.2187,3.6129,4.9222,3.2667,2.9188,5.3965,4.7417,2.9426,5.4849,3.8114,2.822,3.6713,3.7834,4.6409,3.7556,4.9623,5.3081,5.4395,4.3852,5.2931,4.9259,3.3002,4.4507,3.0848,5.3546,4.1575
1420,2.8597,3.1805,3.5696,4.8939,3.2201,2.8762,5.3678,4.7057,2.9014,5.4553,3.777,2.7722,3.6241,3.7433,4.6024,3.7073,4.923,5.2718,5.4032,4.3437,5.2634,4.8892,3.2568,4.4229,3.0457,5.3224,4.108
1440,2.8185,3.1423,3.5271,4.866,3.174,2.8351,5.339,4.6695,2.861,5.4256,3.7429,2.7243,3.5777,3.7033,4.5643,3.6587,4.8834,5.2354,5.3665,4.3022,5.234,4.8526,3.2136,4.3952,3.0076,5.2904,4.0584
1460,2.7792,3.1043,3.4857,4.8382,3.1283,2.7953,5.31,4.6336,2.8207,5.3962,3.7091,2.6776,3.532,3.6638,4.526,3.6105,4.8437,5.1992,5.3297,4.2609,5.2047,4.8164,3.1705,4.3678,2.9695,5.2586,4.0087
1480,2.7407,3.0662,3.4448,4.8106,3.0831,2.7563,5.281,4.5978,2.7804,5.3668,3.6758,2.6316,3.4872,3.6243,4.4878,3.5629,4.8036,5.1632,5.293,4.22,5.1759,4.7801,3.1277,4.3408,2.9316,5.2268,3.9592
1500,2.703,3.0282,3.4042,4.7833,3.0384,2.7175,5.2518,4.562,2.7403,5.3373,3.6426,2.5861,3.4433,3.5845,4.4496,3.516,4.7631,5.1272,5.2559,4.1794,5.1475,4.7439,3.0851,4.3138,2.8942,5.1947,3.9097
1520,2.6656,2.9906,3.3641,4.7563,2.9942,2.6789,5.2226,4.526,2.7007,5.308,3.6095,2.5411,3.3999,3.545,4.4118,3.4706,4.7234,5.091,5.2183,4.1392,5.1196,4.7078,3.0427,4.2869,2.857,5.1619,3.8602
1540,2.6282,2.9535,3.3242,4.7295,2.9509,2.6407,5.1935,4.4902,2.6616,5.2786,3.5766,2.4964,3.3577,3.5054,4.3737,3.4259,4.6838,5.0546,5.181,4.0994,5.092,4.6718,3.001,4.2601,2.8199,5.1285,3.8111
1560,2.5911,2.9169,3.2847,4.703,2.9085,2.6031,5.1646,4.4547,2.6225,5.249,3.5436,2.4524,3.3165,3.4657,4.3356,3.3819,4.6444,5.0178,5.144,4.0601,5.0647,4.636,2.9599,4.2335,2.7828,5.095,3.7619
1580,2.5543,2.8808,3.2459,4.6766,2.8664,2.5655,5.1358,4.4197,2.5838,5.2198,3.5109,2.4088,3.2761,3.4263,4.2978,3.3387,4.6052,4.9809,5.1074,4.0216,5.0377,4.6003,2.9198,4.2071,2.7456,5.0619,3.7132
1600,2.5177,2.845,3.2079,4.6504,2.8246,2.5282,5.1072,4.3854,2.5453,5.1907,3.4788,2.3658,3.2364,3.387,4.2602,3.2957,4.5659,4.9438,5.0708,3.9832,5.0107,4.5646,2.8802,4.181,2.7085,5.0292,3.6654
1620,2.4811,2.8094,3.1706,4.6244,2.7832,2.4911,5.0787,4.3513,2.507,5.1619,3.4468,2.3231,3.1973,3.3479,4.2227,3.2528,4.5265,4.9069,5.0339,3.9452,4.984,4.529,2.8409,4.1549,2.6723,4.9964,3.6187
1640,2.4446,2.7747,3.1335,4.5983,2.742,2.4544,5.0503,4.3174,2.4689,5.1336,3.4151,2.281,3.1588,3.3088,4.1852,3.2107,4.4871,4.8703,4.9966,3.9073,4.9574,4.4936,2.8021,4.1288,2.6362,4.9636,3.5736
1660,2.4083,2.7408,3.097,4.5722,2.702,2.4183,5.0221,4.2838,2.4312,5.1057,3.3835,2.239,3.1207,3.2701,4.1475,3.1686,4.4479,4.8341,4.9592,3.8699,4.9307,4.4586,2.7636,4.1026,2.5997,4.9303,3.5298
1680,2.3719,2.7076,3.0609,4.5461,2.6625,2.3824,4.9939,4.2506,2.3937,5.078,3.352,2.1971,3.0835,3.2315,4.1102,3.1269,4.4088,4.7983,4.922,3.8328,4.9044,4.4237,2.7252,4.0765,2.5631,4.8968,3.4863
1700,2.3356,2.675,3.0251,4.5201,2.6235,2.3466,4.9661,4.2176,2.3566,5.0505,3.3209,2.1554,3.0466,3.1928,4.0729,3.0856,4.3701,4.7622,4.8851,3.7957,4.8779,4.3888,2.6869,4.0506,2.5263,4.8632,3.4436
1720,2.2992,2.6432,2.9896,4.4941,2.5854,2.3112,4.9389,4.185,2.3199,5.0232,3.29,2.1137,3.0093,3.1543,4.0354,3.0445,4.3315,4.7262,4.848,3.7589,4.8518,4.3541,2.6489,4.0248,2.4896,4.8295,3.4014
1740,2.2629,2.6115,2.9542,4.4682,2.5474,2.2763,4.912,4.1523,2.2833,4.9959,3.2591,2.0722,2.9722,3.116,3.9983,3.0036,4.293,4.6905,4.811,3.7224,4.826,4.3197,2.611,3.999,2.453,4.7955,3.3593
1760,2.227,2.5799,2.9193,4.4422,2.5102,2.2415,4.8851,4.1202,2.2464,4.9686,3.2285,2.0311,2.9351,3.0777,3.9611,2.9632,4.2549,4.6548,4.774,3.6859,4.7999,4.2856,2.5734,3.9733,2.4169,4.7614,3.3176
1780,2.1914,2.5481,2.8853,4.4163,2.4728,2.2068,4.8583,4.0885,2.21,4.9415,3.198,1.99,2.8987,3.0395,3.9242,2.9228,4.2169,4.6195,4.7373,3.6494,4.7743,4.2518,2.5363,3.9475,2.3808,4.7272,3.2761
1800,2.1562,2.5164,2.8517,4.3904,2.4357,2.1725,4.8313,4.0569,2.1735,4.9146,3.1672,1.9494,2.8629,3.0014,3.8875,2.8829,4.1791,4.585,4.7006,3.6131,4.7489,4.2181,2.4992,3.9219,2.3453,4.6934,3.235
1820,2.1215,2.485,2.8185,4.3642,2.3993,2.1383,4.8045,4.0259,2.1368,4.888,3.1367,1.9094,2.8279,2.9635,3.8508,2.8432,4.1415,4.5509,4.664,3.5768,4.7238,4.1848,2.4623,3.8961,2.3102,4.66,3.1941
1840,2.0873,2.4535,2.7857,4.3382,2.3637,2.1043,4.7779,3.9953,2.1,4.8615,3.1064,1.8696,2.7937,2.9262,3.814,2.8041,4.1041,4.5173,4.6268,3.5406,4.699,4.1516,2.4258,3.8704,2.275,4.6268,3.1536
1860,2.0535,2.4222,2.7529,4.3121,2.3287,2.0704,4.7517,3.9646,2.0632,4.8352,3.0765,1.83,2.7598,2.8895,3.7773,2.7653,4.0674,4.4836,4.5894,3.5045,4.6742,4.1187,2.3898,3.8449,2.24,4.5938,3.1135
1880,2.0197,2.3908,2.7202,4.2859,2.2942,2.037,4.7259,3.9342,2.0269,4.8088,3.0468,1.7909,2.7264,2.8537,3.7406,2.7266,4.031,4.4503,4.5523,3.4684,4.6494,4.0864,2.3537,3.8195,2.2051,4.5611,3.0738
1900,1.9862,2.3596,2.6873,4.2599,2.2597,2.0038,4.7001,3.9039,1.991,4.7826,3.0172,1.7518,2.6927,2.8185,3.7036,2.6884,3.9949,4.4173,4.5157,3.4326,4.6248,4.0545,2.318,3.7943,2.1703,4.5285,3.0344
1920,1.9527,2.3285,2.6545,4.2338,2.2252,1.9709,4.6745,3.8736,1.9555,4.7565,2.9877,1.7129,2.659,2.7836,3.6668,2.6506,3.9591,4.3848,4.4798,3.3972,4.6003,4.0228,2.2823,3.7694,2.1354,4.496,2.9952
1940,1.9195,2.2975,2.6217,4.2077,2.1906,1.9383,4.649,3.8438,1.92,4.7306,2.9583,1.6741,2.6257,2.749,3.6299,2.613,3.9236,4.3528,4.4442,3.362,4.5759,3.9913,2.247,3.7449,2.1008,4.4641,2.9563
1960,1.8869,2.2664,2.5894,4.1819,2.156,1.9057,4.6239,3.8144,1.8846,4.7048,2.9289,1.6353,2.5929,2.7147,3.5929,2.5757,3.8884,4.3209,4.4089,3.3272,4.5515,3.9601,2.2117,3.7203,2.0661,4.4326,2.9181
1980,1.8547,2.235,2.5577,4.156,2.1215,1.8731,4.5989,3.7851,1.8488,4.6791,2.8995,1.5965,2.5602,2.6807,3.5562,2.5388,3.8536,4.2889,4.374,3.2927,4.527,3.9291,2.1768,3.6961,2.0315,4.4013,2.8804
2000,1.823,2.2038,2.5263,4.13,2.0872,1.8406,4.574,3.7558,1.8129,4.6532,2.8701,1.5579,2.5278,2.6468,3.5193,2.5021,3.8191,4.2571,4.3395,3.2585,4.5027,3.8983,2.1422,3.672,1.997,4.3705,2.8432
2020,1.7914,2.173,2.4944,4.1043,2.0529,1.8084,4.5492,3.7264,1.7768,4.6275,2.8406,1.5194,2.4956,2.6129,3.4823,2.4658,3.7847,4.2254,4.3057,3.2247,4.4784,3.8678,2.1076,3.6481,1.9621,4.3403,2.8064
2040,1.7599,2.1424,2.4627,4.0787,2.0187,1.7761,4.5245,3.6973,1.7409,4.6019,2.8112,1.481,2.4637,2.5793,3.4453,2.4297,3.7506,4.1939,4.2724,3.1909,4.454,3.8375,2.0735,3.6245,1.9275,4.3106,2.7699
