"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
10688.2928712194,8839.76545045093,11790.2827003345,20578.0559387645,13376.4738741837,8398.71027219655,23721.0644817329,22663.2181561761,10654.6373055069,21391.4911026339,9333.25321076848,8298.54140459922,13595.1007979039,9462.30140347319,18735.7359948243,12323.4990032745,23267.827799927,19491.7000909878,44984.3668931328,18663.0208628867,20739.3248826112,22269.702321008,9662.43046313438,16156.2035831917,20632.9582323284,55901.6364650439,11751.2180054947
6235.537928199,9398.20772419204,17587.6010097793,9285.53890680361,7861.63774308295,7198.84880568433,10634.0937781097,10737.0608468135,12125.4835240641,11413.2930139666,10860.7414183343,8816.37112962303,8466.51292722047,8870.69214067492,9146.10320110075,17219.3954119606,12497.3401071581,15481.284486158,14297.7849061121,9556.79086858923,9727.20246240592,10469.638060833,17882.6283367382,9031.24762607407,10582.2195780943,13501.0867899865,18079.1330468556
6804.30092369615,6821.40668600942,6357.39764921721,8324.62244746709,6414.81143025588,6192.84805689791,9602.92595829986,8270.67728305869,4810.89039638177,9850.94507100181,9078.65701231156,6064.99326022322,7243.54223925123,7915.73228932308,11989.8536714176,6357.87684234224,11779.2245927817,12860.2899406123,9125.01903894128,10481.433240616,9361.0660361917,7999.05827679749,6661.44710033421,8358.01191879261,4590.4863673287,9576.79071282903,6664.8375852414
3358.24106866328,3636.49281661573,3540.16194316304,8032.85654550243,3255.67677735394,3265.2320571141,9352.86833531802,6534.31249158722,2817.74817808965,8760.80878681276,4627.52470657304,3134.0622662851,3682.00415526117,4093.72638410639,5274.93779773014,3442.64890945033,5457.51973503014,6187.093633168,6748.24074918261,5019.59290417727,9082.30111439304,6357.97820866916,3456.37298133658,7481.75522860247,2858.13416022788,7672.36403022861,3683.48113699089
1563.22965909356,1809.90419179649,1865.10995375867,3110.74732390471,1595.73819066977,1588.05943994209,3646.41503434987,2785.82908678117,1540.86755120893,3647.73799576951,2217.45424177265,1487.84622759025,1819.93445217838,1946.59071699737,2231.21519369266,1825.63376835836,2588.57337648575,2949.1879300208,2896.50995846178,2221.43965004556,3497.26524097131,2652.89530610936,1737.61431413337,3078.44394319179,1672.80686662821,3166.32812682984,1904.25881397169
866.50349941439,1054.82928619003,1136.85928883301,1554.30489532172,914.8354352923,905.517062523587,1851.31091088425,1502.45701005571,949.464116601766,1921.9617842659,1255.59189986096,819.995038444533,1065.31140198238,1109.53225644288,1164.80467603431,1083.57111794067,1496.78606996142,1709.11087581422,1579.96154685027,1216.07722300106,1770.3024153918,1406.30153676225,1001.44902287306,1581.6008958095,1081.15804974484,1656.84978276291,1133.48949403372
321.879534785782,427.094800047004,510.273174505575,531.406728767983,372.107478262761,355.580993721148,664.99855580038,571.8565866783,429.5496087088,705.430374924835,502.538015549473,299.570652052394,447.85103320248,432.510928793134,396.020171120894,462.05808211351,625.493736545401,719.627120858887,632.643345694171,455.099920186249,628.715056889761,508.984993302654,403.122306137106,584.168753337868,525.751196143369,624.865294575957,489.771021394001
138.568216986917,204.649763297346,254.507084372168,259.002051435046,163.145915883272,159.389281935361,328.540745782941,278.821967812212,207.127042441193,341.179180896961,251.306393708003,130.260306633469,210.688255426442,193.666210164602,167.743198797204,216.676877218769,310.579648698921,366.526061336842,303.327536985177,201.632586527221,308.752878479906,239.163748827062,196.010133936002,293.982577674517,277.604927050531,295.567609945084,226.494140706314
